240,196-09-21,BANK OF AMERICA,,OVERDRAFT FEE,1.00,35.00,BANK FEE,,,a,2016-10-05 14:04:14
241,211-09-09,CASH,1002,CARD TO CASH,1.00,-80.00,TRANSFER,,,a,2016-10-05 14:08:53
242,212-09-09,CASH,1002,CARD TO CASH,1.00,-20.00,TRANSFER,,,a,2016-10-05 14:10:24
243,213-09-09,CASH,1002,CARD TO CASH,1.00,20.00,TRANSFER,,,a,2016-10-05 14:10:49
244,214-09-09,RANMAR,,PAYROLL,1.00,-268.05,PAYROLL,,,a,2016-10-05 14:11:19
245,215-08-31,FACEBOOK,,QUENCH,1.00,28.92,BUSINESS BILL,,,a,2016-10-05 14:11:49
246,216-08-29,CASH,1002,CARD TO CASH,1.00,100.00,TRANSFER,,,a,2016-10-05 14:12:03
247,217-08-29,CASH,1002,CARD TO CASH,1.00,-100.00,TRANSFER,,,a,2016-10-05 14:12:15
248,203-08-28,RALLY,,CIGS,1.00,5.75,CIGS,,,a,2016-10-05 14:12:36
249,204-08-26,LARGO MOBIL,,CIGS,1.00,11.09,CIGS,,,a,2016-10-05 14:12:59
250,220-08-26,CASH,1002,CARD TO CASH,1.00,40.00,TRANSFER,,,a,2016-10-05 14:13:21
251,221-08-26,CASH,1002,CARD TO CASH,1.00,-40.00,TRANSFER,,,a,2016-10-05 14:13:32
252,222-08-26,PERSONAL,,PAYROLL,1.00,-329.81,PAYROLL,,,a,2016-10-05 14:13:56
253,224-08-20,MISC,1003,CARD TO CARD,1.00,6.00,TRANSFER,,,a,2016-10-05 14:14:18
254,223-08-20,MISC,1003,CARD TO CARD,1.00,-6.00,TRANSFER,,,a,2016-10-05 14:14:32
255,225-08-19,BURGER KING,,FOOD,1.00,2.46,FAST FOOD,,,a,2016-10-05 14:14:56
256,226-08-18,WALGREENS,,MISC,1.00,16.10,MISC,,,a,2016-10-05 14:15:17
257,227-09-21,DATIQUE,,WEBSITE COMMISSION,1.00,-22.00,COMISSION,,,a,2016-10-05 14:15:51
258,228-09-13,JETBRAINS,,PHPSTORM,1.00,8.90,BUSINESS BILL,,,a,2016-10-05 14:16:14
259,229-09-05,ROOMMATES,,GENEROSITY,1.00,-35.00,HEALTH,,,a,2016-10-05 14:16:45
260,156-10-04,COSMOS,,BISCUITS AND GRAVY,1.00,5.00,FAST FOOD,,,a,2016-10-05 14:24:30
261,156-10-04,COSMOS,,SALES TAX,1.00,0.35,SALES TAX,,,a,2016-10-08 07:16:33
262,157-10-04,COSMOS,,TIP,1.00,2.00,FAST FOOD,,,a,2016-10-05 14:24:47
263,186-08-26,CARD,,MISC,1.00,47.28,MISC,,,a,2016-10-05 14:30:30
264,181-08-26,QUENCH,,PAYROLL,1.00,271.28,PAYROLL,,,a,2016-10-05 14:31:24
265,180-08-26,QUENCH,,PAYROLL,1.00,-271.28,PAYROLL,,,a,2016-10-05 14:31:40
266,210-09-09,CASH,1002,CARD TO CASH,1.00,80.00,TRANSFER,,,a,2016-10-05 14:32:58
267,182-09-09,QUENCH,,PAYROLL,1.00,-271.28,PAYROLL,,,a,2016-10-05 14:33:22
268,163-10-01,ROOMMATES,,RENT,1.00,-500.00,HOUSE BILL,,,a,2016-10-05 14:34:36
269,183-09-20,BARTENDER,,LOAN,1.00,-5.00,LOAN,,,a,2016-10-07 11:14:02
274,268-10-12,WALGREENS,,SALES TAX,1.00,0.72,SALES TAX,,,a,2016-10-26 12:13:36
273,268-10-12,WALGREENS,02820000422,MARL SP BLND GLD,2.00,5.17,CIGS,,,a,2016-10-26 12:07:21
275,267-10-17,WALGREENS,02720000175,PALL MALL ORANGE,2.00,4.58,CIGS,,,a,2016-10-26 12:15:18
276,267-10-17,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 12:15:40
277,267-10-17,WALGREENS,,SALES TAX,1.00,0.64,SALES TAX,,,a,2016-10-26 12:15:46
278,266-10-20,WALGREENS,02720000175,PALL MALL ORANGE,2.00,4.58,CIGS,,,a,2016-10-26 12:20:21
279,266-10-20,WALGREENS,01200015119,KICKSTART WATERMELON,1.00,1.89,DRINKS,12OZ,1,a,2016-10-26 12:21:08
280,266-10-20,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 12:21:59
281,266-10-20,WALGREENS,,SALES TAX,1.00,0.77,SALES TAX,,,a,2016-10-26 12:22:04
282,265-10-13,WALGREENS,04902260228,NICE SPRING WATER,1.00,1.19,DRINKS,23OZ,1,a,2016-10-26 12:22:42
283,265-10-13,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 12:22:52
286,262-10-25,WALGREENS,03500014109,BAR SOAP,1.00,3.99,HOUSE ITEM,4OZ,6,a,2016-10-26 12:24:54
287,262-10-25,WALGREENS,61300872071,ARIZONA TEA,2.00,0.50,DRINKS,23OZ,1,a,2016-10-26 12:25:21
288,262-10-25,WALGREENS,01700006806,SPRAY DEODARANT,1.00,5.79,PERSONAL ITEM,6OZ,1,a,2016-10-26 12:25:56
289,262-10-25,WALGREENS,04902263975,CANOLA OIL,1.00,2.99,GROCERIES,24OZ,1,a,2016-10-26 12:26:21
290,262-10-25,WALGREENS,04902288106,FACE WASH,1.00,4.79,PERSONAL ITEM,5OZ,1,a,2016-10-26 12:26:52
291,262-10-25,WALGREENS,04190007664,MILK,1.00,2.49,GROCERIES,1QT,1,a,2016-10-26 12:27:16
292,262-10-25,WALGREENS,02720000175,PALL MALL ORANGE,2.00,4.58,CIGS,,,a,2016-10-26 12:27:31
293,262-10-25,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 12:29:02
294,262-10-25,WALGREENS,07940044563,BODY WASH,2.00,1.50,PERSONAL ITEM,12OZ,1,a,2016-10-26 12:31:43
295,262-10-25,WALGREENS,,SALES TAX,1.00,1.94,SALES TAX,,,a,2016-10-26 12:31:47
296,261-10-25,WALGREENS,04300002922,COFFEE,2.00,2.50,DRINKS,11.5OZ,1,a,2016-10-26 12:34:40
297,261-10-25,WALGREENS,01200000134,DIEW DEW,2.00,1.50,DRINKS,20OZ,1,a,2016-10-26 12:36:24
298,261-10-25,WALGREENS,04902259061,COFFEE FILTERS,1.00,1.89,DRINKS,100CT,1,a,2016-10-26 12:36:59
299,261-10-25,WALGREENS,,SALES TAX,1.00,0.34,SALES TAX,,,a,2016-10-26 12:37:07
300,260-10-25,WALGREENS,02560000790,CHOC DONUTS,1.00,1.00,SNACKS,3.3OZ,6,a,2016-10-26 12:37:55
301,260-10-25,WALGREENS,02820017706,MARL MNTH GLD,1.00,4.77,CIGS,,,a,2016-10-26 12:38:09
302,260-10-25,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 12:38:30
303,260-10-25,WALGREENS,,SALES TAX,1.00,0.33,SALES TAX,,,a,2016-10-26 12:38:34
304,259-10-22,WALGREENS,02800083047,100 GRAND,1.00,3.19,HOUSE SNACK,11OZ,1,a,2016-10-26 12:42:46
305,259-10-22,WALGREENS,02820017706,MARL MNTH GLD,1.00,4.77,CIGS,,,a,2016-10-26 12:42:59
306,259-10-22,WALGREENS,03400047374,REECE PUMPKINS,1.00,3.00,HOUSE SNACK,10.2OZ,,a,2016-10-26 12:43:38
307,259-10-22,WALGREENS,03400007740,KIT KAT,1.00,3.00,HOUSE SNACK,10.29OZ,,a,2016-10-26 12:44:11
308,259-10-22,WALGREENS,,SALES TAX,1.00,0.98,SALES TAX,,,a,2016-10-26 12:44:22
309,258-10-21,TACO BELL,,NACHO BELL GRANDE,1.00,6.59,FAST FOOD,,,a,2016-10-26 12:45:09
310,258-10-21,TACO BELL,,LARGE DRINK,1.00,1.89,DRINKS,,,a,2016-10-26 12:45:27
311,258-10-21,TACO BELL,,SALES TAX,1.00,0.60,SALES TAX,,,a,2016-10-26 12:45:33
312,257-10-14,WINN DIXIE,,MIRACLE WHIP,2.00,3.00,GROCERIES,,,a,2016-10-26 12:46:31
313,257-10-14,WINN DIXIE,07225001137,BREAD,1.00,1.00,GROCERIES,,,a,2016-10-26 12:47:10
314,257-10-14,WINN DIXIE,,TACO BELL MEAL,1.00,2.35,GROCERIES,,,a,2016-10-26 12:47:42
315,256-10-18,WALGREENS,03400000052,FAST BREAK,4.00,0.50,SNACKS,REGULAR,,a,2016-10-26 12:49:30
316,256-10-18,WALGREENS,01200000134,DIEW DEW,1.00,1.89,DRINKS,20OZ,,a,2016-10-26 12:49:48
317,256-10-18,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 12:50:00
318,256-10-18,WALGREENS,,SALES TAX,1.00,0.34,SALES TAX,,,a,2016-10-26 12:50:06
319,255-10-19,WALGREENS,02820017706,MARL MNTH GLD,2.00,4.72,CIGS,,,a,2016-10-26 12:50:31
320,255-10-19,WALGREENS,07225001137,BREAD,1.00,3.29,GROCERIES,,,a,2016-10-26 12:50:48
321,255-10-19,WALGREENS,,SALES TAX,1.00,0.66,SALES TAX,,,a,2016-10-26 12:50:56
322,254-10-15,WALGREENS,31254742735,MOUTHWASH,1.00,4.99,PERSONAL ITEM,8.5OZ,,a,2016-10-26 12:51:35
323,254-10-15,WALGREENS,02720000175,PALL MALL ORANGE,2.00,4.58,CIGS,,,a,2016-10-26 12:51:48
324,254-10-15,WALGREENS,,SALES TAX,1.00,0.99,SALES TAX,,,a,2016-10-26 12:51:53
325,253-10-08,SAV-A-LOT,,409,1.00,2.89,HOUSE ITEM,32OZ,,a,2016-10-26 12:52:42
326,253-10-08,SAV-A-LOT,,BASIL,1.00,1.00,GROCERIES,.62OZ,,a,2016-10-26 12:53:14
327,253-10-08,SAV-A-LOT,,BBQ PORK MEAL,1.00,3.99,GROCERIES,16OZ,,a,2016-10-26 12:53:32
328,253-10-08,SAV-A-LOT,,PASTA,1.00,0.99,GROCERIES,5.6OZ,,a,2016-10-26 12:53:48
329,253-10-08,SAV-A-LOT,,BLUEBERRY POPTARTS,1.00,1.79,GROCERIES,22OZ,,a,2016-10-26 12:54:11
330,253-10-08,SAV-A-LOT,,SALISBARY POT PIE,2.00,0.79,GROCERIES,7OZ,,a,2016-10-26 12:54:45
331,253-10-08,SAV-A-LOT,,CINNAMON POPTARTS,1.00,1.79,GROCERIES,22OZ,,a,2016-10-26 12:55:27
332,253-10-08,SAV-A-LOT,,BREAKFAST POT PIE,2.00,0.79,GROCERIES,,,a,2016-10-26 12:55:40
333,253-10-08,SAV-A-LOT,,CHICKEN POT PIE,1.00,0.79,GROCERIES,7OZ,,a,2016-10-26 12:56:03
334,253-10-08,SAV-A-LOT,,TUNA FISH,4.00,0.79,GROCERIES,,,a,2016-10-26 12:56:17
335,253-10-08,SAV-A-LOT,,CHICKEN SEASONING,1.00,1.00,GROCERIES,6OZ,,a,2016-10-26 12:56:49
336,253-10-08,SAV-A-LOT,,BROWNIES,1.00,2.99,GROCERIES,48OZ,,a,2016-10-26 12:57:06
337,253-10-08,SAV-A-LOT,,CHICKEN NUGGETS,1.00,3.99,GROCERIES,28OZ,,a,2016-10-26 12:57:30
338,253-10-08,SAV-A-LOT,,GRAVY MIX,2.00,0.50,GROCERIES,.87OZ,,a,2016-10-26 12:58:07
339,253-10-08,SAV-A-LOT,,RAMAN,1.00,0.99,GROCERIES,18OZ,6,a,2016-10-26 12:58:30
340,253-10-08,SAV-A-LOT,,CHKN/DUMPL SOUP,2.00,1.29,GROCERIES,18.8OZ,,a,2016-10-26 12:58:55
341,253-10-08,SAV-A-LOT,,FROZEN PIZZA,1.00,0.99,GROCERIES,10OZ,,a,2016-10-26 12:59:57
342,253-10-08,SAV-A-LOT,,ICE CREAM,1.00,2.99,GROCERIES,48OZ,,a,2016-10-26 13:00:26
343,253-10-08,SAV-A-LOT,,EGGS,1.00,0.99,GROCERIES,,12,a,2016-10-26 13:00:44
344,253-10-08,SAV-A-LOT,,FABRIC SOFTNER,1.00,0.99,HOUSE ITEM,,40,a,2016-10-26 13:01:10
345,253-10-08,SAV-A-LOT,,CHICKEN,1.00,7.94,GROCERIES,,,a,2016-10-26 13:01:30
346,253-10-08,SAV-A-LOT,,FRENCH STYLE GREEN BEANS,2.00,0.49,GROCERIES,14.5OZ,,a,2016-10-26 13:01:50
347,253-10-08,SAV-A-LOT,,CEREAL,1.00,2.79,GROCERIES,28OZ,,a,2016-10-26 13:02:10
348,253-10-08,SAV-A-LOT,,FUDGE ROUNDS,1.00,1.69,HOUSE SNACK,9.5OZ,,a,2016-10-26 13:02:30
349,253-10-08,SAV-A-LOT,,CHEESE TOAST,1.00,1.99,GROCERIES,11.8OZ,,a,2016-10-26 13:02:54
350,253-10-08,SAV-A-LOT,,GROUND BEEF,1.00,7.95,GROCERIES,3LB,,a,2016-10-26 13:03:44
351,253-10-08,SAV-A-LOT,,POTATOES,1.00,1.89,GROCERIES,15.3OZ,,a,2016-10-26 13:04:11
352,253-10-08,SAV-A-LOT,,BISCUITS,1.00,1.29,GROCERIES,16OZ,,a,2016-10-26 13:04:46
353,253-10-08,SAV-A-LOT,,HONEY BUN,1.00,3.49,SNACKS,20.98OZ,12,a,2016-10-26 13:05:24
354,253-10-08,SAV-A-LOT,,HOTDOGS,1.00,3.99,GROCERIES,3LB,,a,2016-10-26 13:05:45
355,253-10-08,SAV-A-LOT,,ITALIAN SEASONING,1.00,1.00,GROCERIES,.75OZ,,a,2016-10-26 13:06:08
356,253-10-08,SAV-A-LOT,,JELLY,1.00,1.69,GROCERIES,32OZ,,a,2016-10-26 13:06:28
357,253-10-08,SAV-A-LOT,,KETCHUP,1.00,1.99,GROCERIES,38OZ,,a,2016-10-26 13:06:44
358,253-10-08,SAV-A-LOT,,SPAGETTI SAUCE,1.00,0.99,GROCERIES,24OZ,,a,2016-10-26 13:07:00
359,253-10-08,SAV-A-LOT,,MEATLOAF SEASONING,1.00,0.50,GROCERIES,1.25OZ,,a,2016-10-26 13:07:33
360,253-10-08,SAV-A-LOT,,CHEESE BAG,1.00,2.99,GROCERIES,12OZ,,a,2016-10-26 13:07:48
361,253-10-08,SAV-A-LOT,,MILK,1.00,2.69,GROCERIES,1GAL,1,a,2016-10-26 13:08:23
362,253-10-08,SAV-A-LOT,,FROZEN LASAGNA,1.00,4.99,GROCERIES,32OZ,,a,2016-10-26 13:09:00
363,253-10-08,SAV-A-LOT,,ONION POWDER,1.00,1.00,GROCERIES,2.14OZ,,a,2016-10-26 13:09:21
364,253-10-08,SAV-A-LOT,,PEPPERONI,1.00,2.99,GROCERIES,8OZ,,a,2016-10-26 13:09:50
365,253-10-08,SAV-A-LOT,,FROZEN PIZZA,1.00,0.99,GROCERIES,10OZ,,a,2016-10-26 13:10:04
366,253-10-08,SAV-A-LOT,,PORK CHOP,1.00,2.54,GROCERIES,,,a,2016-10-26 13:10:28
367,253-10-08,SAV-A-LOT,,PIZZA ROLLS,1.00,1.75,GROCERIES,15OZ,,a,2016-10-26 13:10:47
368,253-10-08,SAV-A-LOT,,PORK SAUSAGE,1.00,4.49,GROCERIES,16OZ,,a,2016-10-26 13:11:04
369,253-10-08,SAV-A-LOT,,MAC AND CHEESE,1.00,1.49,GROCERIES,12OZ,,a,2016-10-26 13:11:35
370,253-10-08,SAV-A-LOT,,SALISBARY STEAK MEAL,1.00,2.89,GROCERIES,27OZ,,a,2016-10-26 13:12:01
371,253-10-08,SAV-A-LOT,,MAC AND CHEESE,1.00,1.49,GROCERIES,10.3OZ,,a,2016-10-26 13:12:27
372,253-10-08,SAV-A-LOT,,STAR CRUNCH,1.00,1.89,HOUSE SNACK,13OZ,,a,2016-10-26 13:12:45
373,253-10-08,SAV-A-LOT,,STROGONOFF HELPER,1.00,0.99,GROCERIES,5.6OZ,,a,2016-10-26 13:12:59
374,253-10-08,SAV-A-LOT,,TACO SEASONING,1.00,0.50,GROCERIES,1.25OZ,,a,2016-10-26 13:13:22
375,253-10-08,SAV-A-LOT,,BOLOGNA,2.00,0.99,GROCERIES,16OZ,,a,2016-10-26 13:13:42
376,253-10-08,SAV-A-LOT,,VANILLA,1.00,0.89,GROCERIES,8OZ,,a,2016-10-26 13:14:02
377,253-10-08,SAV-A-LOT,,VANILLA WAFERS,1.00,1.49,HOUSE SNACK,11OZ,,a,2016-10-26 13:14:20
378,253-10-08,SAV-A-LOT,,CANNED CORN,4.00,0.49,GROCERIES,15.25OZ,,a,2016-10-26 13:14:37
379,253-10-08,SAV-A-LOT,,MUSTARD,1.00,0.79,GROCERIES,14OZ,,a,2016-10-26 13:14:52
380,253-10-08,SAV-A-LOT,,SALES TAX,1.00,4.55,SALES TAX,,,a,2016-10-26 13:15:23
381,252-10-06,WALGREENS,02820017706,MARL MNTH GLD,1.00,4.77,CIGS,,,a,2016-10-26 13:15:46
382,252-10-06,WALGREENS,04190007664,MILK,1.00,2.49,GROCERIES,1QT,1,a,2016-10-26 13:16:00
383,252-10-06,WALGREENS,04902264087,CANNED CORN,1.00,1.09,GROCERIES,15.25OZ,,a,2016-10-26 13:16:31
384,252-10-06,WALGREENS,,SALES TAX,1.00,0.33,SALES TAX,,,a,2016-10-26 13:16:40
385,251-10-07,LARGO MOBIL,02820017706,MARL MNTH GLD,1.00,5.76,CIGS,,,a,2016-10-26 13:17:16
386,251-10-07,LARGO MOBIL,,SALES TAX,1.00,0.40,SALES TAX,,,a,2016-10-26 13:17:28
387,250-10-07,WALGREENS,01200000134,DIEW DEW,1.00,1.89,DRINKS,20OZ,,a,2016-10-26 13:17:48
388,250-10-07,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 13:17:56
389,250-10-07,WALGREENS,,SALES TAX,1.00,0.13,SALES TAX,,,a,2016-10-26 13:18:02
390,249-10-07,COSMOS,,BISCUITS AND GRAVY,1.00,5.00,FAST FOOD,,,a,2016-10-26 13:18:28
391,249-10-07,COSMOS,,TIP,1.00,2.00,FAST FOOD,,,a,2016-10-26 13:18:44
392,249-10-07,COSMOS,,SALES TAX,1.00,0.35,SALES TAX,,,a,2016-10-26 13:18:46
393,248-10-17,MCDONALDS,,BACON CHEESEBURGER,2.00,1.50,FAST FOOD,,,a,2016-10-26 13:19:24
394,248-10-17,MCDONALDS,,SALES TAX,1.00,0.21,SALES TAX,,,a,2016-10-26 13:19:28
395,247-10-21,WALGREENS,61300872071,ARIZONA TEA,1.00,1.00,DRINKS,23OZ,,a,2016-10-26 13:19:51
396,247-10-21,WALGREENS,,SALES TAX,1.00,0.07,SALES TAX,,,a,2016-10-26 13:19:54
397,246-10-14,WALGREENS,04902260228,NICE SPRING WATER,1.00,1.19,DRINKS,23OZ,1,a,2016-10-26 13:20:30
398,246-10-14,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-10-26 13:20:43
399,246-10-14,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-10-26 13:20:55
400,246-10-14,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-10-26 13:20:58
401,245-10-19,LARGO MOBIL,,ENERGY DRINKS,2.00,1.50,DRINKS,16OZ,,a,2016-10-26 13:21:34
402,245-10-19,LARGO MOBIL,,SALES TAX,1.00,0.21,SALES TAX,,,a,2016-10-26 13:21:38
403,244-10-21,COSMOS,,BISCUITS AND GRAVY,1.00,5.00,FAST FOOD,,,a,2016-10-26 13:21:58
404,244-10-21,COSMOS,,TIP,1.00,2.00,FAST FOOD,,,a,2016-10-26 13:22:04
405,244-10-21,COSMOS,,SALES TAX,1.00,0.35,SALES TAX,,,a,2016-10-26 13:22:07
406,243-10-19,QUENCH,,DRINKS,1.00,9.75,ALCOHOL,,,a,2016-10-26 13:22:35
407,243-10-19,QUENCH,,TIP,1.00,5.00,ALCOHOL,,,a,2016-10-26 13:22:44
408,241-10-14,COSMOS,,BISCUITS AND GRAVY,1.00,5.00,FAST FOOD,,,a,2016-10-26 13:23:17
409,241-10-14,COSMOS,,SALES TAX,1.00,0.35,SALES TAX,,,a,2016-10-26 13:23:20
410,242-10-12,QUENCH,,DRINKS,1.00,29.25,ALCOHOL,,,a,2016-10-26 13:23:41
411,242-10-12,QUENCH,,TIP,1.00,10.00,ALCOHOL,,,a,2016-10-26 13:23:53
412,240-10-03,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-10-26 13:25:08
413,240-10-03,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-10-26 13:25:12
414,239-10-08,WALGREENS,02820017706,MARL MNTH GLD,4.00,4.72,CIGS,,,a,2016-10-26 13:25:45
415,239-10-08,WALGREENS,,MARL COUPON,1.00,-3.00,COUPON,,,a,2016-10-26 13:26:07
416,239-10-08,WALGREENS,,SALES TAX,1.00,1.32,SALES TAX,,,a,2016-10-26 13:26:12
417,238-10-03,LANDLORD,,RENT,1.00,500.00,HOUSE BILL,,,a,2016-10-26 13:26:40
418,235-10-04,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:27:38
419,236-10-11,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:28:01
420,264-10-13,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:28:21
422,232-10-18,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:29:11
423,231-10-19,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:29:25
424,234-10-21,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:29:42
425,263-10-24,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:30:03
426,233-10-08,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:30:21
427,237-10-25,PSTA,2001,BUS FARE,1.00,5.00,TRAVEL,,,a,2016-10-26 13:30:36
428,111-09-15,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-10-26 13:37:06
429,111-09-15,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-10-26 13:37:14
430,110-09-24,WALGREENS,025600004206,BST CRM HONEY BUN,1.00,1.00,SNACKS,6OZ,,a,2016-10-26 13:38:35
431,110-09-24,WALGREENS,04902281173,PAPER TOWELS,1.00,3.99,HOUSE ITEM,,8,a,2016-10-26 13:38:59
432,110-09-24,WALGREENS,02720000175,PALL MALL ORANGE,2.00,4.58,CIGS,,,a,2016-10-26 13:39:22
433,110-09-24,WALGREENS,31191717978,MULTIVITAMIN,2.00,7.50,PERSONAL ITEM,,200,a,2016-10-26 13:40:20
434,110-09-24,WALGREENS,,SALES TAX,1.00,0.91,SALES TAX,,,a,2016-10-26 13:40:26
435,149-09-08,WALGREENS,02820017364,MARL 27,1.00,4.77,CIGS,,,a,2016-10-26 13:43:36
436,149-09-08,WALGREENS,61300872071,ARIZONA TEA,1.00,0.99,DRINKS,23OZ,,a,2016-10-26 13:43:48
437,149-09-08,WALGREENS,,SALES TAX,1.00,0.40,SALES TAX,,,a,2016-10-26 13:43:56
438,124-09-06,WALMART,060538802294,TEST STRIPS,1.00,9.00,HEALTH,,50,a,2016-10-26 13:44:57
439,124-09-06,WALMART,030169183402,NOVALIN N,1.00,24.88,HEALTH,,1000,a,2016-10-26 13:45:25
440,129-09-10,MCDONALDS,,FRENCH FRIES,1.00,2.89,FAST FOOD,LARGE,,a,2016-10-26 13:46:29
441,129-09-10,MCDONALDS,,DIET COKE,1.00,2.29,DRINKS,LARGE,,a,2016-10-26 13:46:46
442,129-09-10,MCDONALDS,,SALES TAX,1.00,0.37,SALES TAX,,,a,2016-10-26 13:46:54
443,126-09-13,WALGREENS,04000050315,SNICKERS CRISPER,1.00,0.69,SNACKS,1.41OZ,,a,2016-10-26 13:47:28
444,126-09-13,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-10-26 13:47:46
445,126-09-13,WALGREENS,,SALES TAX,1.00,0.37,SALES TAX,,,a,2016-10-26 13:47:49
446,123-09-05,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-10-26 13:48:17
447,123-09-05,WALGREENS,01200015119,KICKSTART WATERMELON,1.00,1.89,DRINKS,12OZ,1,a,2016-10-26 13:48:37
448,123-09-05,WALGREENS,,SALES TAX,1.00,0.46,SALES TAX,,,a,2016-10-26 13:48:41
449,122-09-02,BURGER KING,,10 PIECE,1.00,1.49,FAST FOOD,,,a,2016-10-26 13:49:08
450,122-09-02,BURGER KING,,ONION RINGS,1.00,1.00,FAST FOOD,,,a,2016-10-26 13:49:19
451,122-09-02,BURGER KING,,SALES TAX,1.00,0.18,SALES TAX,,,a,2016-10-26 13:49:23
452,269-11-09,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-11-29 09:22:31
453,269-11-09,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-11-29 09:22:39
455,270-11-21,WALGREENS,04300005133,COFFEE,1.00,8.99,DRINKS,,,a,2016-11-29 09:38:24
456,271-11-05,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-11-29 09:49:57
457,271-11-05,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-11-29 09:50:03
458,273-11-21,CIRCLE K,,X-LARGE FOUNTAIN,1.00,0.79,DRINKS,42oz,,a,2016-11-29 16:38:08
459,273-11-21,CIRCLE K,,SALES TAX,1.00,0.06,SALES TAX,,,a,2016-11-29 16:38:14
460,274-11-22,WALGREENS,02720000175,PALL MALL ORANGE,1.00,4.63,CIGS,,,a,2016-11-29 17:49:10
461,274-11-22,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-11-29 17:49:16
462,275-11-13,WALGREENS,02720034731,PALL MALL WHITE,1.00,4.63,CIGS,,,a,2016-11-29 17:54:12
463,275-11-13,WALGREENS,049002260228,WATER,2.00,1.00,DRINKS,23oz,1,a,2016-11-29 17:54:49
464,275-11-13,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-11-29 17:55:04
465,276-11-04,LARGO MOBIL,,HONEY BUNS,2.00,1.50,SNACKS,,,a,2016-11-29 17:58:23
466,276-11-04,LARGO MOBIL,02720034731,PALL MALL WHITE,1.00,5.15,CIGS,,,a,2016-11-29 17:58:41
478,277-11-03,WALGREENS,034000007740,KIT KAT MIX,1.00,1.74,HOUSE SNACK,10.29OZ,,a,2016-11-29 18:30:53
476,277-11-03,WALGREENS,02800079969,BUTTERFINGER MIX,1.00,4.99,HOUSE SNACK,30OZ,,a,2016-11-29 18:29:57
477,277-11-03,WALGREENS,04000050692,3 MUSKETTER MIX,1.00,1.99,HOUSE SNACK,10.48OZ,,a,2016-11-29 18:30:28
479,277-11-03,WALGREENS,01200000134,DIET DEW,2.00,1.50,DRINKS,20OZ,,a,2016-11-29 18:33:03
480,277-11-03,WALGREENS,1002,CARD TO CASH,1.00,5.00,TRANSFER,,,a,2016-11-29 18:33:21
481,277-11-03,WALGREENS,,SALES TAX,1.00,0.82,SALES TAX,,,a,2016-11-29 18:33:27
482,283-11-07,WALGREENS,02720034731,PALL MALL WHITE,1.00,4.63,CIGS,,,a,2016-11-30 07:02:36
483,283-11-07,WALGREENS,,SALES TAX,1.00,0.32,SALES TAX,,,a,2016-11-30 07:02:42
484,282-10-26,QUENCH,,ALCOHOL,1.00,6.76,DRINKS,,,a,2016-11-30 07:03:50
485,282-10-26,QUENCH,,TIPS,1.00,5.00,DRINKS,,,a,2016-11-30 07:04:11
486,279-10-26,QUENCH,,ALCOHOL,1.00,27.74,DRINKS,,,a,2016-11-30 07:07:08
